1, gpu_percent:   95% | 7517MB
52478, gpu_percent:   98% | 7517MB
52479, gpu_percent:   98% | 7517MB
52480, gpu_percent:   98% | 7517MB
52481, gpu_percent:   98% | 7517MB
52482, gpu_percent:   98% | 7517MB
52483, gpu_percent:   98% | 7517MB
52484, gpu_percent:   98% | 7517MB
52485, gpu_percent:   98% | 7517MB
52486, gpu_percent:   98% | 7517MB
52487, gpu_percent:   98% | 7517MB
52488, gpu_percent:   98% | 7517MB
52489, gpu_percent:   98% | 7517MB
52490, gpu_percent:   98% | 7517MB
52491, gpu_percent:   98% | 7517MB
52492, gpu_percent:   98% | 7517MB
52493, gpu_percent:   98% | 7517MB
52494, gpu_percent:   98% | 7517MB
52495, gpu_percent:   98% | 7517MB
52496, gpu_percent:   99% | 7517MB
52497, gpu_percent:   98% | 7517MB
52498, gpu_percent:   98% | 7517MB
52499, gpu_percent:   98% | 7517MB
52500, gpu_percent:   99% | 7517MB
52501, gpu_percent:   98% | 7517MB
52502, gpu_percent:   98% | 7517MB
52503, gpu_percent:   98% | 7517MB
52504, gpu_percent:   98% | 7517MB
52505, gpu_percent:   98% | 7517MB
52506, gpu_percent:   98% | 7517MB
52507, gpu_percent:   98% | 7517MB
52508, gpu_percent:   98% | 7517MB
52509, gpu_percent:   98% | 7517MB
52510, gpu_percent:   98% | 7517MB
52511, gpu_percent:   98% | 7517MB
52512, gpu_percent:   98% | 7517MB
52513, gpu_percent:   98% | 7517MB
52514, gpu_percent:   98% | 7517MB
52515, gpu_percent:   98% | 7517MB
52516, gpu_percent:   98% | 7517MB
52517, gpu_percent:   98% | 7517MB
52518, gpu_percent:   98% | 7517MB
52519, gpu_percent:   98% | 7517MB
52520, gpu_percent:   98% | 7517MB
52521, gpu_percent:   98% | 7517MB
52522, gpu_percent:   98% | 7517MB
52523, gpu_percent:   98% | 7517MB
52524, gpu_percent:   98% | 7517MB
52525, gpu_percent:   98% | 7517MB
52526, gpu_percent:   98% | 7517MB
52527, gpu_percent:   98% | 7517MB
52528, gpu_percent:   98% | 7517MB
52529, gpu_percent:   98% | 7517MB
52530, gpu_percent:   98% | 7517MB
52531, gpu_percent:   98% | 7517MB
52532, gpu_percent:   98% | 7517MB
52533, gpu_percent:   98% | 7517MB
52534, gpu_percent:   98% | 7517MB
52535, gpu_percent:   98% | 7517MB
52536, gpu_percent:   98% | 7517MB
52537, gpu_percent:   98% | 7517MB
52538, gpu_percent:   98% | 7517MB
52539, gpu_percent:   98% | 7517MB
52540, gpu_percent:   98% | 7517MB
52541, gpu_percent:   98% | 7517MB
52542, gpu_percent:   98% | 7517MB
52543, gpu_percent:   98% | 7517MB
52544, gpu_percent:   98% | 7517MB
52545, gpu_percent:   98% | 7517MB
52546, gpu_percent:   98% | 7517MB
52547, gpu_percent:   98% | 7517MB
52548, gpu_percent:   98% | 7517MB
52549, gpu_percent:   98% | 7517MB
52550, gpu_percent:   98% | 7517MB
52551, gpu_percent:   98% | 7517MB
52552, gpu_percent:   98% | 7517MB
52553, gpu_percent:   99% | 7517MB
52554, gpu_percent:   98% | 7517MB
52555, gpu_percent:   98% | 7517MB
52556, gpu_percent:   98% | 7517MB
52557, gpu_percent:   98% | 7517MB
52558, gpu_percent:   98% | 7517MB
52559, gpu_percent:   98% | 7517MB
52560, gpu_percent:   98% | 7517MB
52561, gpu_percent:   98% | 7517MB
52562, gpu_percent:   98% | 7517MB
52563, gpu_percent:   99% | 7517MB
52564, gpu_percent:   98% | 7517MB
52565, gpu_percent:   98% | 7517MB
52566, gpu_percent:   98% | 7517MB
52567, gpu_percent:   98% | 7517MB
52568, gpu_percent:   98% | 7517MB
52569, gpu_percent:   98% | 7517MB
52570, gpu_percent:   98% | 7517MB
52571, gpu_percent:   99% | 7517MB
52572, gpu_percent:   98% | 7517MB
52573, gpu_percent:   98% | 7517MB
52574, gpu_percent:   98% | 7517MB
52575, gpu_percent:   98% | 7517MB
52576, gpu_percent:   98% | 7517MB
52577, gpu_percent:   98% | 7517MB
52578, gpu_percent:   98% | 7517MB
52579, gpu_percent:   99% | 7517MB
52580, gpu_percent:   98% | 7517MB
52581, gpu_percent:   98% | 7517MB
52582, gpu_percent:   98% | 7517MB
52583, gpu_percent:   98% | 7517MB
52584, gpu_percent:   98% | 7517MB
52585, gpu_percent:   98% | 7517MB
52586, gpu_percent:   98% | 7517MB
52587, gpu_percent:   98% | 7517MB
52588, gpu_percent:   98% | 7517MB
52589, gpu_percent:   98% | 7517MB
52590, gpu_percent:   98% | 7517MB
52591, gpu_percent:   98% | 7517MB
52592, gpu_percent:   98% | 7517MB
52593, gpu_percent:   98% | 7517MB
52594, gpu_percent:   98% | 7517MB
52595, gpu_percent:   98% | 7517MB
52596, gpu_percent:   98% | 7517MB
52597, gpu_percent:   98% | 7517MB
52598, gpu_percent:   98% | 7517MB
52599, gpu_percent:   98% | 7517MB
52600, gpu_percent:   98% | 7517MB
52601, gpu_percent:   98% | 7517MB
52602, gpu_percent:   98% | 7517MB
52603, gpu_percent:   98% | 7517MB
52604, gpu_percent:   98% | 7517MB
52605, gpu_percent:   98% | 7517MB
52606, gpu_percent:   98% | 7517MB
52607, gpu_percent:   98% | 7517MB
52608, gpu_percent:   98% | 7517MB
52609, gpu_percent:   98% | 7517MB
52610, gpu_percent:   98% | 7517MB
52611, gpu_percent:   98% | 7517MB
52612, gpu_percent:   98% | 7517MB
52613, gpu_percent:   98% | 7517MB
52614, gpu_percent:   98% | 7517MB
52615, gpu_percent:   98% | 7517MB
52616, gpu_percent:   98% | 7517MB
52617, gpu_percent:   98% | 7517MB
52618, gpu_percent:   98% | 7517MB
52619, gpu_percent:   98% | 7517MB
52620, gpu_percent:   98% | 7517MB
52621, gpu_percent:   98% | 7517MB
52622, gpu_percent:   98% | 7517MB
52623, gpu_percent:   98% | 7517MB
52624, gpu_percent:   98% | 7517MB
52625, gpu_percent:   98% | 7517MB
52626, gpu_percent:   98% | 7517MB
52627, gpu_percent:   98% | 7517MB
52628, gpu_percent:   98% | 7517MB
52629, gpu_percent:   98% | 7517MB
52630, gpu_percent:   98% | 7517MB
52631, gpu_percent:   99% | 7517MB
52632, gpu_percent:   98% | 7517MB
52633, gpu_percent:   98% | 7517MB
52634, gpu_percent:   98% | 7517MB
52635, gpu_percent:   98% | 7517MB
52636, gpu_percent:   98% | 7517MB
52637, gpu_percent:   98% | 7517MB
52638, gpu_percent:   98% | 7517MB
52639, gpu_percent:   98% | 7517MB
52640, gpu_percent:   98% | 7517MB
52641, gpu_percent:   98% | 7517MB
52642, gpu_percent:   98% | 7517MB
52643, gpu_percent:   98% | 7517MB
52644, gpu_percent:   98% | 7517MB
52645, gpu_percent:   98% | 7517MB
52646, gpu_percent:   98% | 7517MB
52647, gpu_percent:   98% | 7517MB
52648, gpu_percent:   98% | 7517MB
52649, gpu_percent:   98% | 7517MB
52650, gpu_percent:   98% | 7517MB
52651, gpu_percent:   98% | 7517MB
52652, gpu_percent:   98% | 7517MB
52653, gpu_percent:   98% | 7517MB
52654, gpu_percent:   98% | 7517MB
52655, gpu_percent:   98% | 7517MB
52656, gpu_percent:   98% | 7517MB
52657, gpu_percent:   99% | 7517MB
52658, gpu_percent:   98% | 7517MB
52659, gpu_percent:   98% | 7517MB
52660, gpu_percent:   98% | 7517MB
52661, gpu_percent:   98% | 7517MB
52662, gpu_percent:   98% | 7517MB
52663, gpu_percent:   98% | 7517MB
52664, gpu_percent:   98% | 7517MB
52665, gpu_percent:   98% | 7517MB
52666, gpu_percent:   98% | 7517MB
52667, gpu_percent:   98% | 7517MB
52668, gpu_percent:   98% | 7517MB
52669, gpu_percent:   98% | 7517MB
52670, gpu_percent:   98% | 7517MB
52671, gpu_percent:   98% | 7517MB
52672, gpu_percent:   98% | 7517MB
52673, gpu_percent:   98% | 7517MB
52674, gpu_percent:   98% | 7517MB
52675, gpu_percent:   98% | 7517MB
52676, gpu_percent:   98% | 7517MB
52677, gpu_percent:   98% | 7517MB
52678, gpu_percent:   98% | 7517MB
52679, gpu_percent:   98% | 7517MB
52680, gpu_percent:   98% | 7517MB
52681, gpu_percent:   98% | 7517MB
52682, gpu_percent:   98% | 7517MB
52683, gpu_percent:   98% | 7517MB
52684, gpu_percent:   98% | 7517MB
52685, gpu_percent:   98% | 7517MB
52686, gpu_percent:   98% | 7517MB
52687, gpu_percent:   98% | 7517MB
52688, gpu_percent:   98% | 7517MB
52689, gpu_percent:   98% | 7517MB
52690, gpu_percent:   98% | 7517MB
52691, gpu_percent:   98% | 7517MB
52692, gpu_percent:   98% | 7517MB
52693, gpu_percent:   98% | 7517MB
52694, gpu_percent:   98% | 7517MB
52695, gpu_percent:   98% | 7517MB
52696, gpu_percent:   98% | 7517MB
52697, gpu_percent:   98% | 7517MB
52698, gpu_percent:   98% | 7517MB
52699, gpu_percent:   98% | 7517MB
52700, gpu_percent:   98% | 7517MB
52701, gpu_percent:   98% | 7517MB
52702, gpu_percent:   98% | 7517MB
52703, gpu_percent:   98% | 7517MB
52704, gpu_percent:   98% | 7517MB
52705, gpu_percent:   98% | 7517MB
52706, gpu_percent:   98% | 7517MB
52707, gpu_percent:   98% | 7517MB
52708, gpu_percent:   98% | 7517MB
52709, gpu_percent:   98% | 7517MB
52710, gpu_percent:   98% | 7517MB
52711, gpu_percent:   98% | 7517MB
52712, gpu_percent:   98% | 7517MB
52713, gpu_percent:   99% | 7517MB
52714, gpu_percent:   91% | 7517MB
52715, gpu_percent:   92% | 7517MB
52716, gpu_percent:   98% | 7517MB
52717, gpu_percent:   98% | 7517MB
52718, gpu_percent:   99% | 7517MB
52719, gpu_percent:   98% | 7517MB
52720, gpu_percent:   98% | 7517MB
52721, gpu_percent:   98% | 7517MB
52722, gpu_percent:   99% | 7517MB
52723, gpu_percent:   98% | 7517MB
52724, gpu_percent:   98% | 7517MB
52725, gpu_percent:   98% | 7517MB
52726, gpu_percent:   98% | 7517MB
52727, gpu_percent:   98% | 7517MB
52728, gpu_percent:   98% | 7517MB
52729, gpu_percent:   98% | 7517MB
52730, gpu_percent:   98% | 7517MB
52731, gpu_percent:   98% | 7517MB
52732, gpu_percent:   98% | 7517MB
52733, gpu_percent:   98% | 7517MB
52734, gpu_percent:   98% | 7517MB
52735, gpu_percent:   98% | 7517MB
52736, gpu_percent:   98% | 7517MB
52737, gpu_percent:   98% | 7517MB
52738, gpu_percent:   99% | 7517MB
52739, gpu_percent:   98% | 7517MB
52740, gpu_percent:   98% | 7517MB
52741, gpu_percent:   98% | 7517MB
52742, gpu_percent:   98% | 7517MB
52743, gpu_percent:   98% | 7517MB
52744, gpu_percent:   99% | 7517MB
52745, gpu_percent:   98% | 7517MB
52746, gpu_percent:   98% | 7517MB
52747, gpu_percent:   98% | 7517MB
52748, gpu_percent:   98% | 7517MB
52749, gpu_percent:   98% | 7517MB
52750, gpu_percent:   98% | 7517MB
52751, gpu_percent:   98% | 7517MB
52752, gpu_percent:   98% | 7517MB
52753, gpu_percent:   98% | 7517MB
52754, gpu_percent:   98% | 7517MB
52755, gpu_percent:   98% | 7517MB
52756, gpu_percent:   98% | 7517MB
52757, gpu_percent:   98% | 7517MB
52758, gpu_percent:   98% | 7517MB
52759, gpu_percent:   98% | 7517MB
52760, gpu_percent:   98% | 7517MB
52761, gpu_percent:   98% | 7517MB
52762, gpu_percent:   98% | 7517MB
52763, gpu_percent:   98% | 7517MB
52764, gpu_percent:   98% | 7517MB
52765, gpu_percent:   98% | 7517MB
52766, gpu_percent:   98% | 7517MB
52767, gpu_percent:   98% | 7517MB
52768, gpu_percent:   98% | 7517MB
52769, gpu_percent:   98% | 7517MB
52770, gpu_percent:   98% | 7517MB
52771, gpu_percent:   98% | 7517MB
52772, gpu_percent:   98% | 7517MB
52773, gpu_percent:   98% | 7517MB
52774, gpu_percent:   98% | 7517MB
52775, gpu_percent:   98% | 7517MB
52776, gpu_percent:   98% | 7517MB
52777, gpu_percent:   98% | 7517MB
52778, gpu_percent:   98% | 7517MB
52779, gpu_percent:   98% | 7517MB
52780, gpu_percent:   98% | 7517MB
52781, gpu_percent:   98% | 7517MB
52782, gpu_percent:   98% | 7517MB
52783, gpu_percent:   98% | 7517MB
52784, gpu_percent:   98% | 7517MB
52785, gpu_percent:   98% | 7517MB
52786, gpu_percent:   98% | 7517MB
52787, gpu_percent:   99% | 7517MB
52788, gpu_percent:   98% | 7517MB
52789, gpu_percent:   98% | 7517MB
52790, gpu_percent:   98% | 7517MB
52791, gpu_percent:   99% | 7517MB
52792, gpu_percent:   98% | 7517MB
52793, gpu_percent:   98% | 7517MB
52794, gpu_percent:   98% | 7517MB
52795, gpu_percent:   98% | 7517MB
52796, gpu_percent:   99% | 7517MB
52797, gpu_percent:   98% | 7517MB
52798, gpu_percent:   98% | 7517MB
52799, gpu_percent:   99% | 7517MB
52800, gpu_percent:   98% | 7517MB
52801, gpu_percent:   98% | 7517MB
52802, gpu_percent:   98% | 7517MB
52803, gpu_percent:   98% | 7517MB
52804, gpu_percent:   98% | 7517MB
52805, gpu_percent:   98% | 7517MB
52806, gpu_percent:   98% | 7517MB
52807, gpu_percent:   98% | 7517MB
52808, gpu_percent:   98% | 7517MB
52809, gpu_percent:   98% | 7517MB
52810, gpu_percent:   98% | 7517MB
52811, gpu_percent:   98% | 7517MB
52812, gpu_percent:   98% | 7517MB
52813, gpu_percent:   98% | 7517MB
52814, gpu_percent:   99% | 7517MB
52815, gpu_percent:   98% | 7517MB
52816, gpu_percent:   98% | 7517MB
52817, gpu_percent:   98% | 7517MB
52818, gpu_percent:   98% | 7517MB
52819, gpu_percent:   98% | 7517MB
52820, gpu_percent:   98% | 7517MB
52821, gpu_percent:   98% | 7517MB
52822, gpu_percent:   98% | 7517MB
52823, gpu_percent:   98% | 7517MB
52824, gpu_percent:   98% | 7517MB
52825, gpu_percent:   98% | 7517MB
52826, gpu_percent:   98% | 7517MB
52827, gpu_percent:   98% | 7517MB
52828, gpu_percent:   99% | 7517MB
52829, gpu_percent:   98% | 7517MB
52830, gpu_percent:   98% | 7517MB
52831, gpu_percent:   98% | 7517MB
52832, gpu_percent:   98% | 7517MB
52833, gpu_percent:   98% | 7517MB
52834, gpu_percent:   98% | 7517MB
52835, gpu_percent:   98% | 7517MB
52836, gpu_percent:   98% | 7517MB
52837, gpu_percent:   98% | 7517MB
52838, gpu_percent:   98% | 7517MB
52839, gpu_percent:   98% | 7517MB
52840, gpu_percent:   98% | 7517MB
52841, gpu_percent:   98% | 7517MB
52842, gpu_percent:   97% | 7517MB
52843, gpu_percent:   98% | 7517MB
52844, gpu_percent:   98% | 7517MB
52845, gpu_percent:   98% | 7517MB
52846, gpu_percent:   98% | 7517MB
52847, gpu_percent:   99% | 7517MB
52848, gpu_percent:   98% | 7517MB
52849, gpu_percent:   98% | 7517MB
52850, gpu_percent:   98% | 7517MB
52851, gpu_percent:   98% | 7517MB
52852, gpu_percent:   98% | 7517MB
52853, gpu_percent:   98% | 7517MB
52854, gpu_percent:   98% | 7517MB
52855, gpu_percent:   98% | 7517MB
52856, gpu_percent:   98% | 7517MB
52857, gpu_percent:   98% | 7517MB
52858, gpu_percent:   99% | 7517MB
52859, gpu_percent:   98% | 7517MB
52860, gpu_percent:   98% | 7517MB
52861, gpu_percent:   98% | 7517MB
52862, gpu_percent:   98% | 7517MB
52863, gpu_percent:   98% | 7517MB
52864, gpu_percent:   98% | 7517MB
52865, gpu_percent:   98% | 7517MB
52866, gpu_percent:   98% | 7517MB
52867, gpu_percent:   98% | 7517MB
52868, gpu_percent:   98% | 7517MB
52869, gpu_percent:   98% | 7517MB
52870, gpu_percent:   98% | 7517MB
52871, gpu_percent:   98% | 7517MB
52872, gpu_percent:   98% | 7517MB
52873, gpu_percent:   98% | 7517MB
52874, gpu_percent:   98% | 7517MB
52875, gpu_percent:   98% | 7517MB
52876, gpu_percent:   98% | 7517MB
52877, gpu_percent:   99% | 7517MB
52878, gpu_percent:   98% | 7517MB
52879, gpu_percent:   98% | 7517MB
52880, gpu_percent:   98% | 7517MB
52881, gpu_percent:   98% | 7517MB
52882, gpu_percent:   98% | 7517MB
52883, gpu_percent:   99% | 7517MB
52884, gpu_percent:   98% | 7517MB
52885, gpu_percent:   98% | 7517MB
52886, gpu_percent:   98% | 7517MB
52887, gpu_percent:   98% | 7517MB
52888, gpu_percent:   98% | 7517MB
52889, gpu_percent:   98% | 7517MB
52890, gpu_percent:   98% | 7517MB
52891, gpu_percent:   98% | 7517MB
52892, gpu_percent:   98% | 7517MB
52893, gpu_percent:   98% | 7517MB
52894, gpu_percent:   98% | 7517MB
52895, gpu_percent:   98% | 7517MB
52896, gpu_percent:   98% | 7517MB
52897, gpu_percent:   98% | 7517MB
52898, gpu_percent:   98% | 7517MB
52899, gpu_percent:   98% | 7517MB
52900, gpu_percent:   98% | 7517MB
52901, gpu_percent:   98% | 7517MB
52902, gpu_percent:   98% | 7517MB
52903, gpu_percent:   98% | 7517MB
52904, gpu_percent:   98% | 7517MB
52905, gpu_percent:   98% | 7517MB
52906, gpu_percent:   98% | 7517MB
52907, gpu_percent:   98% | 7517MB
52908, gpu_percent:   98% | 7517MB
52909, gpu_percent:   98% | 7517MB
52910, gpu_percent:   98% | 7517MB
52911, gpu_percent:   98% | 7517MB
52912, gpu_percent:   98% | 7517MB
52913, gpu_percent:   97% | 7517MB
52914, gpu_percent:   98% | 7517MB
52915, gpu_percent:   99% | 7517MB
52916, gpu_percent:   98% | 7517MB
52917, gpu_percent:   98% | 7517MB
52918, gpu_percent:   98% | 7517MB
52919, gpu_percent:   98% | 7517MB
52920, gpu_percent:   98% | 7517MB
52921, gpu_percent:   98% | 7517MB
52922, gpu_percent:   98% | 7517MB
52923, gpu_percent:   98% | 7517MB
52924, gpu_percent:   98% | 7517MB
52925, gpu_percent:   98% | 7517MB
52926, gpu_percent:   98% | 7517MB
52927, gpu_percent:   98% | 7517MB
52928, gpu_percent:   98% | 7517MB
52929, gpu_percent:   98% | 7517MB
52930, gpu_percent:   98% | 7517MB
52931, gpu_percent:   98% | 7517MB
52932, gpu_percent:   98% | 7517MB
52933, gpu_percent:   98% | 7517MB
52934, gpu_percent:   98% | 7517MB
52935, gpu_percent:   98% | 7517MB
52936, gpu_percent:   98% | 7517MB
52937, gpu_percent:   98% | 7517MB
52938, gpu_percent:   98% | 7517MB
52939, gpu_percent:   98% | 7517MB
52940, gpu_percent:   98% | 7517MB
52941, gpu_percent:   98% | 7517MB
52942, gpu_percent:   98% | 7517MB
52943, gpu_percent:   98% | 7517MB
52944, gpu_percent:   98% | 7517MB
52945, gpu_percent:   98% | 7517MB
52946, gpu_percent:   98% | 7517MB
52947, gpu_percent:   98% | 7517MB
52948, gpu_percent:   98% | 7517MB
52949, gpu_percent:   98% | 7517MB
52950, gpu_percent:   98% | 7517MB
52951, gpu_percent:   97% | 7517MB
52952, gpu_percent:   98% | 7517MB
52953, gpu_percent:   98% | 7517MB
52954, gpu_percent:   98% | 7517MB
52955, gpu_percent:   98% | 7517MB
52956, gpu_percent:   98% | 7517MB
52957, gpu_percent:   98% | 7517MB
52958, gpu_percent:   98% | 7517MB
52959, gpu_percent:   99% | 7517MB
52960, gpu_percent:   98% | 7517MB
52961, gpu_percent:   98% | 7517MB
52962, gpu_percent:   98% | 7517MB
52963, gpu_percent:   98% | 7517MB
52964, gpu_percent:   98% | 7517MB
52965, gpu_percent:   98% | 7517MB
52966, gpu_percent:   98% | 7517MB
52967, gpu_percent:   98% | 7517MB
52968, gpu_percent:   98% | 7517MB
52969, gpu_percent:   98% | 7517MB
52970, gpu_percent:   98% | 7517MB
52971, gpu_percent:   98% | 7517MB
52972, gpu_percent:   98% | 7517MB
52973, gpu_percent:   99% | 7517MB
52974, gpu_percent:   98% | 7517MB
52975, gpu_percent:   98% | 7517MB
52976, gpu_percent:   98% | 7517MB
52977, gpu_percent:   98% | 7517MB
52978, gpu_percent:   98% | 7517MB
52979, gpu_percent:   98% | 7517MB
52980, gpu_percent:   98% | 7517MB
52981, gpu_percent:   98% | 7517MB
52982, gpu_percent:   98% | 7517MB
52983, gpu_percent:   98% | 7517MB
52984, gpu_percent:   98% | 7517MB
52985, gpu_percent:   98% | 7517MB
52986, gpu_percent:   98% | 7517MB
52987, gpu_percent:   99% | 7517MB
52988, gpu_percent:   98% | 7517MB
52989, gpu_percent:   98% | 7517MB
52990, gpu_percent:   98% | 7517MB
52991, gpu_percent:   98% | 7517MB
52992, gpu_percent:   98% | 7517MB
52993, gpu_percent:   98% | 7517MB
52994, gpu_percent:   98% | 7517MB
52995, gpu_percent:   98% | 7517MB
52996, gpu_percent:   98% | 7517MB
52997, gpu_percent:   98% | 7517MB
52998, gpu_percent:   98% | 7517MB
52999, gpu_percent:   98% | 7517MB
53000, gpu_percent:   98% | 7517MB
53001, gpu_percent:   98% | 7517MB
53002, gpu_percent:   98% | 7517MB
53003, gpu_percent:   98% | 7517MB
53004, gpu_percent:   98% | 7517MB
53005, gpu_percent:   98% | 7517MB
53006, gpu_percent:   98% | 7517MB
53007, gpu_percent:   98% | 7517MB
53008, gpu_percent:   98% | 7517MB
53009, gpu_percent:   98% | 7517MB
53010, gpu_percent:   98% | 7517MB
53011, gpu_percent:   98% | 7517MB
53012, gpu_percent:   98% | 7517MB
53013, gpu_percent:   98% | 7517MB
53014, gpu_percent:   97% | 7517MB
53015, gpu_percent:   99% | 7517MB
53016, gpu_percent:   98% | 7517MB
53017, gpu_percent:   98% | 7517MB
53018, gpu_percent:   99% | 7517MB
53019, gpu_percent:   98% | 7517MB
53020, gpu_percent:   98% | 7517MB
53021, gpu_percent:   98% | 7517MB
53022, gpu_percent:   98% | 7517MB
53023, gpu_percent:   98% | 7517MB
53024, gpu_percent:   98% | 7517MB
53025, gpu_percent:   98% | 7517MB
53026, gpu_percent:   98% | 7517MB
53027, gpu_percent:   98% | 7517MB
53028, gpu_percent:   98% | 7517MB
53029, gpu_percent:   98% | 7517MB
53030, gpu_percent:   98% | 7517MB
53031, gpu_percent:   98% | 7517MB
53032, gpu_percent:   98% | 7517MB
53033, gpu_percent:   99% | 7517MB
53034, gpu_percent:   98% | 7517MB
53035, gpu_percent:   99% | 7517MB
53036, gpu_percent:   98% | 7517MB
53037, gpu_percent:   98% | 7517MB
53038, gpu_percent:   98% | 7517MB
53039, gpu_percent:   99% | 7517MB
53040, gpu_percent:   98% | 7517MB
53041, gpu_percent:   98% | 7517MB
53042, gpu_percent:   98% | 7517MB
53043, gpu_percent:   98% | 7517MB
53044, gpu_percent:   99% | 7517MB
53045, gpu_percent:   98% | 7517MB
53046, gpu_percent:   98% | 7517MB
53047, gpu_percent:   98% | 7517MB
53048, gpu_percent:   98% | 7517MB
53049, gpu_percent:   98% | 7517MB
53050, gpu_percent:   98% | 7517MB
53051, gpu_percent:   98% | 7517MB
53052, gpu_percent:   98% | 7517MB
53053, gpu_percent:   98% | 7517MB
53054, gpu_percent:   98% | 7517MB
53055, gpu_percent:   98% | 7517MB
53056, gpu_percent:   98% | 7517MB
53057, gpu_percent:   98% | 7517MB
53058, gpu_percent:   98% | 7517MB
53059, gpu_percent:   98% | 7517MB
53060, gpu_percent:   98% | 7517MB
53061, gpu_percent:   98% | 7517MB
53062, gpu_percent:   98% | 7517MB
53063, gpu_percent:   98% | 7517MB
53064, gpu_percent:   98% | 7517MB
