1, gpu_percent:   38% | 7517MB
8093, gpu_percent:   99% | 7517MB
8094, gpu_percent:  100% | 7517MB
8095, gpu_percent:   99% | 7517MB
8096, gpu_percent:   99% | 7517MB
8097, gpu_percent:   99% | 7517MB
8098, gpu_percent:   97% | 7517MB
8099, gpu_percent:   98% | 7517MB
8100, gpu_percent:   99% | 7517MB
8101, gpu_percent:   99% | 7517MB
8102, gpu_percent:   99% | 7517MB
8103, gpu_percent:  100% | 7517MB
8104, gpu_percent:   99% | 7517MB
8105, gpu_percent:   99% | 7517MB
8106, gpu_percent:   99% | 7517MB
8107, gpu_percent:  100% | 7517MB
8108, gpu_percent:   99% | 7517MB
8109, gpu_percent:   99% | 7517MB
8110, gpu_percent:   99% | 7517MB
8111, gpu_percent:  100% | 7517MB
8112, gpu_percent:   99% | 7517MB
8113, gpu_percent:   99% | 7517MB
8114, gpu_percent:   99% | 7517MB
8115, gpu_percent:  100% | 7517MB
8116, gpu_percent:   99% | 7517MB
8117, gpu_percent:   99% | 7517MB
8118, gpu_percent:  100% | 7517MB
8119, gpu_percent:   99% | 7517MB
8120, gpu_percent:   99% | 7517MB
8121, gpu_percent:   99% | 7517MB
8122, gpu_percent:   99% | 7517MB
8123, gpu_percent:   99% | 7517MB
8124, gpu_percent:   99% | 7517MB
8125, gpu_percent:   99% | 7517MB
8126, gpu_percent:   97% | 7517MB
8127, gpu_percent:   99% | 7517MB
8128, gpu_percent:   99% | 7517MB
8129, gpu_percent:   99% | 7517MB
8130, gpu_percent:   99% | 7517MB
8131, gpu_percent:  100% | 7517MB
8132, gpu_percent:   99% | 7517MB
8133, gpu_percent:   99% | 7517MB
8134, gpu_percent:  100% | 7517MB
8135, gpu_percent:   99% | 7517MB
8136, gpu_percent:   99% | 7517MB
8137, gpu_percent:   99% | 7517MB
8138, gpu_percent:  100% | 7517MB
8139, gpu_percent:   99% | 7517MB
8140, gpu_percent:   99% | 7517MB
8141, gpu_percent:  100% | 7517MB
8142, gpu_percent:   99% | 7517MB
8143, gpu_percent:   99% | 7517MB
8144, gpu_percent:   99% | 7517MB
8145, gpu_percent:   98% | 7517MB
8146, gpu_percent:   99% | 7517MB
8147, gpu_percent:   99% | 7517MB
8148, gpu_percent:   99% | 7517MB
8149, gpu_percent:  100% | 7517MB
8150, gpu_percent:   99% | 7517MB
8151, gpu_percent:   99% | 7517MB
8152, gpu_percent:  100% | 7517MB
8153, gpu_percent:   99% | 7517MB
8154, gpu_percent:   99% | 7517MB
8155, gpu_percent:   99% | 7517MB
8156, gpu_percent:   99% | 7517MB
8157, gpu_percent:   97% | 7517MB
8158, gpu_percent:   99% | 7517MB
8159, gpu_percent:   99% | 7517MB
8160, gpu_percent:   99% | 7517MB
8161, gpu_percent:   99% | 7517MB
8162, gpu_percent:   99% | 7517MB
8163, gpu_percent:   99% | 7517MB
8164, gpu_percent:  100% | 7517MB
8165, gpu_percent:   99% | 7517MB
8166, gpu_percent:   99% | 7517MB
8167, gpu_percent:   99% | 7517MB
8168, gpu_percent:  100% | 7517MB
8169, gpu_percent:   99% | 7517MB
8170, gpu_percent:   99% | 7517MB
8171, gpu_percent:   99% | 7517MB
8172, gpu_percent:  100% | 7517MB
8173, gpu_percent:   99% | 7517MB
8174, gpu_percent:   99% | 7517MB
8175, gpu_percent:   99% | 7517MB
8176, gpu_percent:  100% | 7517MB
8177, gpu_percent:   99% | 7517MB
8178, gpu_percent:   99% | 7517MB
8179, gpu_percent:   99% | 7517MB
8180, gpu_percent:  100% | 7517MB
8181, gpu_percent:   99% | 7517MB
8182, gpu_percent:   97% | 7517MB
8183, gpu_percent:   98% | 7517MB
8184, gpu_percent:   99% | 7517MB
8185, gpu_percent:   99% | 7517MB
8186, gpu_percent:   99% | 7517MB
8187, gpu_percent:   99% | 7517MB
8188, gpu_percent:  100% | 7517MB
8189, gpu_percent:   99% | 7517MB
8190, gpu_percent:   99% | 7517MB
8191, gpu_percent:   99% | 7517MB
8192, gpu_percent:  100% | 7517MB
8193, gpu_percent:   99% | 7517MB
8194, gpu_percent:   99% | 7517MB
8195, gpu_percent:  100% | 7517MB
8196, gpu_percent:   99% | 7517MB
8197, gpu_percent:   99% | 7517MB
8198, gpu_percent:   99% | 7517MB
8199, gpu_percent:  100% | 7517MB
8200, gpu_percent:   99% | 7517MB
8201, gpu_percent:   99% | 7517MB
8202, gpu_percent:   99% | 7517MB
8203, gpu_percent:  100% | 7517MB
8204, gpu_percent:   97% | 7517MB
8205, gpu_percent:   99% | 7517MB
8206, gpu_percent:   99% | 7517MB
8207, gpu_percent:  100% | 7517MB
8208, gpu_percent:   99% | 7517MB
8209, gpu_percent:   99% | 7517MB
8210, gpu_percent:   99% | 7517MB
8211, gpu_percent:   99% | 7517MB
8212, gpu_percent:   99% | 7517MB
8213, gpu_percent:   99% | 7517MB
8214, gpu_percent:   99% | 7517MB
8215, gpu_percent:  100% | 7517MB
8216, gpu_percent:   99% | 7517MB
8217, gpu_percent:   99% | 7517MB
8218, gpu_percent:   99% | 7517MB
8219, gpu_percent:  100% | 7517MB
8220, gpu_percent:   99% | 7517MB
8221, gpu_percent:   99% | 7517MB
8222, gpu_percent:   99% | 7517MB
8223, gpu_percent:  100% | 7517MB
8224, gpu_percent:   99% | 7517MB
8225, gpu_percent:   99% | 7517MB
8226, gpu_percent:   99% | 7517MB
8227, gpu_percent:  100% | 7517MB
8228, gpu_percent:   99% | 7517MB
8229, gpu_percent:   99% | 7517MB
8230, gpu_percent:   99% | 7517MB
8231, gpu_percent:   98% | 7517MB
8232, gpu_percent:   99% | 7517MB
8233, gpu_percent:   99% | 7517MB
8234, gpu_percent:   99% | 7517MB
8235, gpu_percent:  100% | 7517MB
8236, gpu_percent:   99% | 7517MB
8237, gpu_percent:   99% | 7517MB
8238, gpu_percent:   99% | 7517MB
8239, gpu_percent:  100% | 7517MB
8240, gpu_percent:   99% | 7517MB
8241, gpu_percent:   99% | 7517MB
8242, gpu_percent:   99% | 7517MB
8243, gpu_percent:   99% | 7517MB
8244, gpu_percent:   98% | 7517MB
8245, gpu_percent:   99% | 7517MB
8246, gpu_percent:   99% | 7517MB
8247, gpu_percent:  100% | 7517MB
8248, gpu_percent:   99% | 7517MB
8249, gpu_percent:   99% | 7517MB
8250, gpu_percent:   99% | 7517MB
8251, gpu_percent:   99% | 7517MB
8252, gpu_percent:   99% | 7517MB
8253, gpu_percent:   99% | 7517MB
8254, gpu_percent:  100% | 7517MB
8255, gpu_percent:   99% | 7517MB
8256, gpu_percent:   99% | 7517MB
8257, gpu_percent:   99% | 7517MB
8258, gpu_percent:  100% | 7517MB
8259, gpu_percent:   99% | 7517MB
8260, gpu_percent:   99% | 7517MB
8261, gpu_percent:   99% | 7517MB
8262, gpu_percent:  100% | 7517MB
8263, gpu_percent:   99% | 7517MB
8264, gpu_percent:   99% | 7517MB
8265, gpu_percent:   99% | 7517MB
8266, gpu_percent:   97% | 7517MB
8267, gpu_percent:   98% | 7517MB
8268, gpu_percent:   99% | 7517MB
8269, gpu_percent:   99% | 7517MB
8270, gpu_percent:  100% | 7517MB
8271, gpu_percent:   99% | 7517MB
8272, gpu_percent:   99% | 7517MB
8273, gpu_percent:   99% | 7517MB
8274, gpu_percent:  100% | 7517MB
8275, gpu_percent:   99% | 7517MB
8276, gpu_percent:   99% | 7517MB
8277, gpu_percent:   99% | 7517MB
8278, gpu_percent:   99% | 7517MB
8279, gpu_percent:   99% | 7517MB
8280, gpu_percent:   99% | 7517MB
8281, gpu_percent:  100% | 7517MB
8282, gpu_percent:   99% | 7517MB
8283, gpu_percent:   99% | 7517MB
8284, gpu_percent:   99% | 7517MB
8285, gpu_percent:   99% | 7517MB
8286, gpu_percent:   99% | 7517MB
8287, gpu_percent:   99% | 7517MB
8288, gpu_percent:   96% | 7517MB
8289, gpu_percent:   99% | 7517MB
8290, gpu_percent:   99% | 7517MB
8291, gpu_percent:   99% | 7517MB
8292, gpu_percent:  100% | 7517MB
8293, gpu_percent:   99% | 7517MB
8294, gpu_percent:   99% | 7517MB
8295, gpu_percent:  100% | 7517MB
8296, gpu_percent:   99% | 7517MB
8297, gpu_percent:   99% | 7517MB
8298, gpu_percent:   99% | 7517MB
8299, gpu_percent:   97% | 7517MB
8300, gpu_percent:   99% | 7517MB
8301, gpu_percent:   99% | 7517MB
8302, gpu_percent:   99% | 7517MB
8303, gpu_percent:  100% | 7517MB
8304, gpu_percent:   99% | 7517MB
8305, gpu_percent:   99% | 7517MB
8306, gpu_percent:   99% | 7517MB
8307, gpu_percent:   99% | 7517MB
8308, gpu_percent:   99% | 7517MB
8309, gpu_percent:   99% | 7517MB
8310, gpu_percent:   99% | 7517MB
8311, gpu_percent:   99% | 7517MB
8312, gpu_percent:   99% | 7517MB
8313, gpu_percent:   99% | 7517MB
8314, gpu_percent:   99% | 7517MB
8315, gpu_percent:  100% | 7517MB
8316, gpu_percent:   99% | 7517MB
8317, gpu_percent:   99% | 7517MB
8318, gpu_percent:   99% | 7517MB
8319, gpu_percent:   99% | 7517MB
8320, gpu_percent:   99% | 7517MB
8321, gpu_percent:   99% | 7517MB
8322, gpu_percent:   99% | 7517MB
8323, gpu_percent:  100% | 7517MB
8324, gpu_percent:   99% | 7517MB
8325, gpu_percent:   99% | 7517MB
8326, gpu_percent:   99% | 7517MB
8327, gpu_percent:  100% | 7517MB
8328, gpu_percent:   99% | 7517MB
8329, gpu_percent:   99% | 7517MB
8330, gpu_percent:   99% | 7517MB
8331, gpu_percent:  100% | 7517MB
8332, gpu_percent:   99% | 7517MB
8333, gpu_percent:   99% | 7517MB
8334, gpu_percent:   99% | 7517MB
8335, gpu_percent:   99% | 7517MB
8336, gpu_percent:   98% | 7517MB
8337, gpu_percent:   99% | 7517MB
8338, gpu_percent:   99% | 7517MB
8339, gpu_percent:  100% | 7517MB
8340, gpu_percent:   99% | 7517MB
8341, gpu_percent:   99% | 7517MB
8342, gpu_percent:   99% | 7517MB
8343, gpu_percent:   99% | 7517MB
8344, gpu_percent:   99% | 7517MB
8345, gpu_percent:   99% | 7517MB
8346, gpu_percent:   99% | 7517MB
8347, gpu_percent:   97% | 7517MB
8348, gpu_percent:   99% | 7517MB
8349, gpu_percent:   99% | 7517MB
8350, gpu_percent:   97% | 7517MB
8351, gpu_percent:   97% | 7517MB
8352, gpu_percent:   99% | 7517MB
8353, gpu_percent:   99% | 7517MB
8354, gpu_percent:   99% | 7517MB
8355, gpu_percent:   99% | 7517MB
8356, gpu_percent:   99% | 7517MB
8357, gpu_percent:   99% | 7517MB
8358, gpu_percent:   99% | 7517MB
8359, gpu_percent:   99% | 7517MB
8360, gpu_percent:   99% | 7517MB
8361, gpu_percent:   99% | 7517MB
8362, gpu_percent:   99% | 7517MB
8363, gpu_percent:   99% | 7517MB
8364, gpu_percent:   99% | 7517MB
8365, gpu_percent:   99% | 7517MB
8366, gpu_percent:  100% | 7517MB
8367, gpu_percent:   99% | 7517MB
8368, gpu_percent:   99% | 7517MB
8369, gpu_percent:   99% | 7517MB
8370, gpu_percent:   97% | 7517MB
8371, gpu_percent:   99% | 7517MB
8372, gpu_percent:   99% | 7517MB
8373, gpu_percent:   99% | 7517MB
8374, gpu_percent:  100% | 7517MB
8375, gpu_percent:   99% | 7517MB
8376, gpu_percent:   99% | 7517MB
8377, gpu_percent:   99% | 7517MB
8378, gpu_percent:   99% | 7517MB
8379, gpu_percent:   99% | 7517MB
8380, gpu_percent:   99% | 7517MB
8381, gpu_percent:   99% | 7517MB
8382, gpu_percent:   99% | 7517MB
8383, gpu_percent:   99% | 7517MB
8384, gpu_percent:   99% | 7517MB
8385, gpu_percent:   99% | 7517MB
8386, gpu_percent:   98% | 7517MB
8387, gpu_percent:   99% | 7517MB
8388, gpu_percent:   99% | 7517MB
8389, gpu_percent:   99% | 7517MB
8390, gpu_percent:  100% | 7517MB
8391, gpu_percent:   99% | 7517MB
8392, gpu_percent:   99% | 7517MB
8393, gpu_percent:   99% | 7517MB
8394, gpu_percent:  100% | 7517MB
8395, gpu_percent:   99% | 7517MB
8396, gpu_percent:   99% | 7517MB
8397, gpu_percent:   99% | 7517MB
8398, gpu_percent:   97% | 7517MB
8399, gpu_percent:   99% | 7517MB
8400, gpu_percent:   99% | 7517MB
8401, gpu_percent:   99% | 7517MB
8402, gpu_percent:  100% | 7517MB
8403, gpu_percent:   99% | 7517MB
8404, gpu_percent:   99% | 7517MB
8405, gpu_percent:  100% | 7517MB
8406, gpu_percent:   99% | 7517MB
8407, gpu_percent:   99% | 7517MB
8408, gpu_percent:   99% | 7517MB
8409, gpu_percent:   98% | 7517MB
8410, gpu_percent:   99% | 7517MB
8411, gpu_percent:   99% | 7517MB
8412, gpu_percent:   99% | 7517MB
8413, gpu_percent:   99% | 7517MB
8414, gpu_percent:   99% | 7517MB
8415, gpu_percent:   99% | 7517MB
8416, gpu_percent:  100% | 7517MB
8417, gpu_percent:   99% | 7517MB
8418, gpu_percent:   99% | 7517MB
8419, gpu_percent:   99% | 7517MB
8420, gpu_percent:  100% | 7517MB
8421, gpu_percent:   99% | 7517MB
8422, gpu_percent:   99% | 7517MB
8423, gpu_percent:   99% | 7517MB
8424, gpu_percent:  100% | 7517MB
8425, gpu_percent:   99% | 7517MB
8426, gpu_percent:   99% | 7517MB
8427, gpu_percent:   99% | 7517MB
8428, gpu_percent:  100% | 7517MB
8429, gpu_percent:   99% | 7517MB
8430, gpu_percent:   99% | 7517MB
8431, gpu_percent:   99% | 7517MB
8432, gpu_percent:  100% | 7517MB
8433, gpu_percent:   99% | 7517MB
8434, gpu_percent:   97% | 7517MB
8435, gpu_percent:   97% | 7517MB
8436, gpu_percent:   99% | 7517MB
8437, gpu_percent:  100% | 7517MB
8438, gpu_percent:   99% | 7517MB
8439, gpu_percent:   99% | 7517MB
8440, gpu_percent:   99% | 7517MB
8441, gpu_percent:  100% | 7517MB
8442, gpu_percent:   99% | 7517MB
8443, gpu_percent:   99% | 7517MB
8444, gpu_percent:  100% | 7517MB
8445, gpu_percent:   99% | 7517MB
8446, gpu_percent:   99% | 7517MB
8447, gpu_percent:   99% | 7517MB
8448, gpu_percent:  100% | 7517MB
8449, gpu_percent:   99% | 7517MB
8450, gpu_percent:   99% | 7517MB
8451, gpu_percent:   99% | 7517MB
8452, gpu_percent:  100% | 7517MB
8453, gpu_percent:   99% | 7517MB
8454, gpu_percent:   99% | 7517MB
8455, gpu_percent:   99% | 7517MB
8456, gpu_percent:   99% | 7517MB
8457, gpu_percent:   99% | 7517MB
8458, gpu_percent:   99% | 7517MB
8459, gpu_percent:   99% | 7517MB
8460, gpu_percent:   99% | 7517MB
8461, gpu_percent:   99% | 7517MB
8462, gpu_percent:   98% | 7517MB
8463, gpu_percent:   99% | 7517MB
8464, gpu_percent:   99% | 7517MB
8465, gpu_percent:   99% | 7517MB
8466, gpu_percent:  100% | 7517MB
8467, gpu_percent:   99% | 7517MB
8468, gpu_percent:   99% | 7517MB
8469, gpu_percent:   99% | 7517MB
8470, gpu_percent:  100% | 7517MB
8471, gpu_percent:   99% | 7517MB
8472, gpu_percent:   99% | 7517MB
8473, gpu_percent:   99% | 7517MB
8474, gpu_percent:  100% | 7517MB
8475, gpu_percent:   99% | 7517MB
8476, gpu_percent:   99% | 7517MB
8477, gpu_percent:   99% | 7517MB
8478, gpu_percent:  100% | 7517MB
8479, gpu_percent:   99% | 7517MB
8480, gpu_percent:   99% | 7517MB
8481, gpu_percent:   99% | 7517MB
8482, gpu_percent:  100% | 7517MB
8483, gpu_percent:   99% | 7517MB
8484, gpu_percent:   99% | 7517MB
8485, gpu_percent:   99% | 7517MB
8486, gpu_percent:   97% | 7517MB
8487, gpu_percent:   99% | 7517MB
8488, gpu_percent:   99% | 7517MB
8489, gpu_percent:   99% | 7517MB
8490, gpu_percent:  100% | 7517MB
8491, gpu_percent:   99% | 7517MB
8492, gpu_percent:   99% | 7517MB
8493, gpu_percent:   99% | 7517MB
8494, gpu_percent:   99% | 7517MB
8495, gpu_percent:   99% | 7517MB
8496, gpu_percent:   99% | 7517MB
8497, gpu_percent:   99% | 7517MB
8498, gpu_percent:   99% | 7517MB
8499, gpu_percent:   99% | 7517MB
8500, gpu_percent:   99% | 7517MB
8501, gpu_percent:  100% | 7517MB
8502, gpu_percent:   99% | 7517MB
8503, gpu_percent:   99% | 7517MB
8504, gpu_percent:   99% | 7517MB
8505, gpu_percent:   99% | 7517MB
8506, gpu_percent:   99% | 7517MB
8507, gpu_percent:   99% | 7517MB
8508, gpu_percent:  100% | 7517MB
8509, gpu_percent:   99% | 7517MB
8510, gpu_percent:   99% | 7517MB
8511, gpu_percent:   99% | 7517MB
8512, gpu_percent:   99% | 7517MB
8513, gpu_percent:   99% | 7517MB
8514, gpu_percent:   99% | 7517MB
8515, gpu_percent:  100% | 7517MB
8516, gpu_percent:   99% | 7517MB
8517, gpu_percent:   99% | 7517MB
8518, gpu_percent:   97% | 7517MB
8519, gpu_percent:   96% | 7517MB
8520, gpu_percent:  100% | 7517MB
8521, gpu_percent:   99% | 7517MB
8522, gpu_percent:   99% | 7517MB
8523, gpu_percent:   99% | 7517MB
8524, gpu_percent:  100% | 7517MB
8525, gpu_percent:   99% | 7517MB
8526, gpu_percent:   99% | 7517MB
8527, gpu_percent:  100% | 7517MB
8528, gpu_percent:   99% | 7517MB
8529, gpu_percent:   99% | 7517MB
8530, gpu_percent:   99% | 7517MB
8531, gpu_percent:  100% | 7517MB
8532, gpu_percent:   99% | 7517MB
8533, gpu_percent:   99% | 7517MB
8534, gpu_percent:   99% | 7517MB
8535, gpu_percent:   99% | 7517MB
8536, gpu_percent:   99% | 7517MB
8537, gpu_percent:   99% | 7517MB
8538, gpu_percent:   99% | 7517MB
8539, gpu_percent:  100% | 7517MB
8540, gpu_percent:   99% | 7517MB
8541, gpu_percent:   99% | 7517MB
8542, gpu_percent:   99% | 7517MB
8543, gpu_percent:  100% | 7517MB
8544, gpu_percent:   99% | 7517MB
8545, gpu_percent:   99% | 7517MB
8546, gpu_percent:   99% | 7517MB
8547, gpu_percent:   97% | 7517MB
8548, gpu_percent:   99% | 7517MB
8549, gpu_percent:   98% | 7517MB
8550, gpu_percent:   99% | 7517MB
8551, gpu_percent:  100% | 7517MB
8552, gpu_percent:   99% | 7517MB
8553, gpu_percent:   99% | 7517MB
8554, gpu_percent:   99% | 7517MB
8555, gpu_percent:  100% | 7517MB
8556, gpu_percent:   99% | 7517MB
8557, gpu_percent:   99% | 7517MB
8558, gpu_percent:  100% | 7517MB
8559, gpu_percent:   99% | 7517MB
8560, gpu_percent:   99% | 7517MB
8561, gpu_percent:   99% | 7517MB
8562, gpu_percent:  100% | 7517MB
8563, gpu_percent:   99% | 7517MB
8564, gpu_percent:   99% | 7517MB
8565, gpu_percent:   99% | 7517MB
8566, gpu_percent:  100% | 7517MB
8567, gpu_percent:   99% | 7517MB
8568, gpu_percent:   99% | 7517MB
8569, gpu_percent:   99% | 7517MB
8570, gpu_percent:  100% | 7517MB
8571, gpu_percent:   99% | 7517MB
8572, gpu_percent:   99% | 7517MB
8573, gpu_percent:   99% | 7517MB
8574, gpu_percent:  100% | 7517MB
8575, gpu_percent:   99% | 7517MB
8576, gpu_percent:   99% | 7517MB
8577, gpu_percent:   99% | 7517MB
8578, gpu_percent:  100% | 7517MB
8579, gpu_percent:   99% | 7517MB
8580, gpu_percent:   99% | 7517MB
8581, gpu_percent:   99% | 7517MB
8582, gpu_percent:  100% | 7517MB
8583, gpu_percent:   99% | 7517MB
8584, gpu_percent:   99% | 7517MB
8585, gpu_percent:  100% | 7517MB
8586, gpu_percent:   99% | 7517MB
8587, gpu_percent:   99% | 7517MB
8588, gpu_percent:   99% | 7517MB
8589, gpu_percent:  100% | 7517MB
8590, gpu_percent:   99% | 7517MB
8591, gpu_percent:   99% | 7517MB
8592, gpu_percent:   99% | 7517MB
8593, gpu_percent:  100% | 7517MB
8594, gpu_percent:   99% | 7517MB
8595, gpu_percent:   99% | 7517MB
8596, gpu_percent:   99% | 7517MB
8597, gpu_percent:   99% | 7517MB
8598, gpu_percent:   99% | 7517MB
8599, gpu_percent:   99% | 7517MB
8600, gpu_percent:   99% | 7517MB
8601, gpu_percent:  100% | 7517MB
8602, gpu_percent:   97% | 7517MB
8603, gpu_percent:   97% | 7517MB
8604, gpu_percent:   99% | 7517MB
8605, gpu_percent:   99% | 7517MB
8606, gpu_percent:   99% | 7517MB
8607, gpu_percent:   99% | 7517MB
8608, gpu_percent:   99% | 7517MB
8609, gpu_percent:  100% | 7517MB
8610, gpu_percent:   99% | 7517MB
8611, gpu_percent:   99% | 7517MB
8612, gpu_percent:  100% | 7517MB
8613, gpu_percent:   99% | 7517MB
8614, gpu_percent:   99% | 7517MB
8615, gpu_percent:   99% | 7517MB
8616, gpu_percent:  100% | 7517MB
8617, gpu_percent:   99% | 7517MB
8618, gpu_percent:   99% | 7517MB
8619, gpu_percent:   99% | 7517MB
8620, gpu_percent:   99% | 7517MB
8621, gpu_percent:   99% | 7517MB
8622, gpu_percent:   99% | 7517MB
8623, gpu_percent:   99% | 7517MB
8624, gpu_percent:  100% | 7517MB
8625, gpu_percent:   99% | 7517MB
8626, gpu_percent:   99% | 7517MB
8627, gpu_percent:  100% | 7517MB
8628, gpu_percent:   99% | 7517MB
8629, gpu_percent:   99% | 7517MB
8630, gpu_percent:   99% | 7517MB
8631, gpu_percent:   99% | 7517MB
8632, gpu_percent:   98% | 7517MB
8633, gpu_percent:   99% | 7517MB
8634, gpu_percent:   99% | 7517MB
8635, gpu_percent:  100% | 7517MB
8636, gpu_percent:   99% | 7517MB
8637, gpu_percent:   99% | 7517MB
8638, gpu_percent:   99% | 7517MB
8639, gpu_percent:  100% | 7517MB
8640, gpu_percent:   99% | 7517MB
8641, gpu_percent:   99% | 7517MB
8642, gpu_percent:   99% | 7517MB
8643, gpu_percent:  100% | 7517MB
8644, gpu_percent:   99% | 7517MB
8645, gpu_percent:   99% | 7517MB
8646, gpu_percent:   99% | 7517MB
8647, gpu_percent:  100% | 7517MB
8648, gpu_percent:   99% | 7517MB
8649, gpu_percent:   99% | 7517MB
8650, gpu_percent:   99% | 7517MB
8651, gpu_percent:  100% | 7517MB
8652, gpu_percent:   99% | 7517MB
8653, gpu_percent:   99% | 7517MB
8654, gpu_percent:   98% | 7517MB
8655, gpu_percent:   99% | 7517MB
8656, gpu_percent:   99% | 7517MB
8657, gpu_percent:  100% | 7517MB
8658, gpu_percent:   99% | 7517MB
8659, gpu_percent:   99% | 7517MB
8660, gpu_percent:   99% | 7517MB
8661, gpu_percent:  100% | 7517MB
8662, gpu_percent:   99% | 7517MB
8663, gpu_percent:   99% | 7517MB
8664, gpu_percent:   99% | 7517MB
8665, gpu_percent:   99% | 7517MB
8666, gpu_percent:   98% | 7517MB
8667, gpu_percent:   99% | 7517MB
8668, gpu_percent:   99% | 7517MB
8669, gpu_percent:  100% | 7517MB
8670, gpu_percent:   99% | 7517MB
8671, gpu_percent:   99% | 7517MB
8672, gpu_percent:   99% | 7517MB
8673, gpu_percent:  100% | 7517MB
8674, gpu_percent:   99% | 7517MB
8675, gpu_percent:   99% | 7517MB
8676, gpu_percent:   99% | 7517MB
8677, gpu_percent:  100% | 7517MB
8678, gpu_percent:   99% | 7517MB
8679, gpu_percent:   99% | 7517MB
8680, gpu_percent:   99% | 7517MB
8681, gpu_percent:   96% | 7517MB
8682, gpu_percent:   99% | 7517MB
8683, gpu_percent:   99% | 7517MB
8684, gpu_percent:   99% | 7517MB
8685, gpu_percent:   99% | 7517MB
8686, gpu_percent:   96% | 7517MB
8687, gpu_percent:   97% | 7517MB
8688, gpu_percent:   99% | 7517MB
8689, gpu_percent:   99% | 7517MB
8690, gpu_percent:  100% | 7517MB
8691, gpu_percent:   99% | 7517MB
8692, gpu_percent:   99% | 7517MB
8693, gpu_percent:   99% | 7517MB
8694, gpu_percent:  100% | 7517MB
8695, gpu_percent:   99% | 7517MB
8696, gpu_percent:   99% | 7517MB
8697, gpu_percent:   99% | 7517MB
8698, gpu_percent:  100% | 7517MB
8699, gpu_percent:   99% | 7517MB
8700, gpu_percent:   99% | 7517MB
8701, gpu_percent:   99% | 7517MB
8702, gpu_percent:  100% | 7517MB
8703, gpu_percent:   99% | 7517MB
8704, gpu_percent:   99% | 7517MB
8705, gpu_percent:   99% | 7517MB
8706, gpu_percent:  100% | 7517MB
8707, gpu_percent:   99% | 7517MB
8708, gpu_percent:   99% | 7517MB
8709, gpu_percent:  100% | 7517MB
8710, gpu_percent:   99% | 7517MB
8711, gpu_percent:   99% | 7517MB
8712, gpu_percent:   99% | 7517MB
8713, gpu_percent:   99% | 7517MB
8714, gpu_percent:   99% | 7517MB
8715, gpu_percent:   99% | 7517MB
8716, gpu_percent:   99% | 7517MB
8717, gpu_percent:   99% | 7517MB
